Player Name,Team,Total Points,Position,Goals Scored,Assists,Clean Sheets,Yellow Cards,Red Cards,Goals Conceded,Own Goals,Penalties Missed,Penalties Saved,Saves,Bonus Points
Willy Boly,Nott'm Forest,37,DEF,0,1,3,2,0,10,0,0,0,0,7
Pedro Lomba Neto,Wolves,37,MID,0,2,5,1,0,15,0,0,0,0,0
Kieran Tierney,Arsenal,37,DEF,0,1,1,0,0,10,0,0,0,0,0
Wesley Fofana,Chelsea,37,DEF,1,0,2,4,0,24,0,0,0,0,4
Leander Dendoncker,Aston Villa,37,MID,0,0,4,0,0,14,0,0,0,0,0
Joel Matip,Liverpool,36,DEF,1,0,3,3,0,20,1,0,0,0,4
Sam Johnstone,Crystal Palace,36,GK,0,0,3,1,0,10,0,0,0,26,5
Scott McTominay,Man Utd,36,MID,1,0,4,8,0,20,0,0,0,0,2
Matt Targett,Newcastle,35,DEF,0,0,3,1,0,6,0,0,0,0,2
Mario Lemina,Wolves,35,MID,0,1,5,2,1,28,0,0,0,0,0
Matt Doherty,Spurs,35,DEF,1,0,3,0,0,9,0,0,0,0,2
Ryan Sessegnon,Spurs,35,DEF,2,1,1,4,0,15,0,0,0,0,0
Jack Stephens,Bournemouth,35,DEF,0,0,4,3,0,24,0,0,0,0,1
Cheikhou Kouyaté,Nott'm Forest,35,MID,1,0,2,3,0,23,0,0,0,0,2
Dennis Praet,Leicester,34,MID,1,1,2,1,0,10,0,0,0,0,0
Mohammed Salisu,Southampton,33,DEF,0,1,1,5,0,41,1,0,0,0,2
Yerry Mina,Everton,33,DEF,2,0,1,2,0,9,0,0,0,0,7
Diego Da Silva Costa,Wolves,33,FWD,1,0,6,5,1,17,0,0,0,0,3
Hakim Ziyech,Chelsea,33,MID,0,3,2,1,0,7,0,0,0,0,0
Jesse Lingard,Nott'm Forest,33,MID,0,1,5,1,0,17,0,0,0,0,0
Joe Rothwell,Bournemouth,33,MID,0,1,3,1,0,15,0,0,0,0,0
Mikkel Damsgaard,Brentford,33,MID,0,0,3,4,0,14,0,0,0,0,0
Sékou Mara,Southampton,32,FWD,1,2,0,1,0,10,0,0,0,0,0
Jan Bednarek,Southampton,32,DEF,0,0,3,5,0,40,1,0,0,0,2
Takehiro Tomiyasu,Arsenal,32,DEF,0,1,2,2,0,11,0,0,0,0,0
Philippe Coutinho Correia,Aston Villa,32,MID,1,0,3,3,0,9,0,0,0,0,1
Nathan Patterson,Everton,31,DEF,0,0,2,3,0,22,0,0,0,0,0
Weston McKennie,Leeds,31,MID,0,1,1,7,0,35,0,0,0,0,0
Liam Cooper,Leeds,31,DEF,1,0,2,5,0,32,0,0,0,0,1
Elliot Anderson,Newcastle,30,MID,0,1,1,0,0,7,0,0,0,0,2
Junior Firpo Adames,Leeds,30,DEF,1,2,1,5,1,33,0,0,0,0,3
Harry Toffolo,Nott'm Forest,30,DEF,0,0,2,2,0,17,0,0,0,0,1
Thiago Alcántara do Nascimento,Liverpool,30,MID,0,0,2,2,0,23,0,0,0,0,0
Sam Greenwood,Leeds,30,FWD,1,2,0,1,0,11,0,0,0,0,1
Nampalys Mendy,Leicester,30,MID,1,0,0,1,0,13,0,0,0,0,1
Lyanco Silveira Neves Vojnovic,Southampton,29,DEF,1,1,0,4,0,26,0,0,0,0,0
Daniel Iversen,Leicester,29,GK,0,0,1,0,0,22,1,0,0,38,2
Kevin Schade,Brentford,29,MID,0,1,3,2,0,7,0,0,0,0,0
Pontus Jansson,Brentford,29,DEF,1,0,2,0,0,14,0,0,0,0,0
Rico Lewis,Man City,29,DEF,0,0,2,1,0,8,0,0,0,0,0
Raúl Jiménez,Wolves,29,FWD,0,2,2,0,0,18,0,0,0,0,0
Kristoffer Ajer,Brentford,29,DEF,0,0,4,0,0,14,0,0,0,0,0
Shandon Baptiste,Brentford,29,MID,0,2,1,1,1,6,0,0,0,0,0
Gonçalo Manuel Ganchinho Guedes,Wolves,29,MID,1,1,2,1,0,12,0,0,0,0,1
Ben Johnson,West Ham,29,DEF,0,0,2,0,0,13,0,0,0,0,1
Mark Travers,Bournemouth,28,GK,0,0,2,0,0,32,0,0,0,36,1
Matías Viña,Bournemouth,28,DEF,2,0,1,1,0,10,0,0,0,0,0
Duje Caleta-Car,Southampton,28,DEF,1,0,1,2,0,15,0,0,0,0,2
Davinson Sánchez,Spurs,28,DEF,0,0,2,1,0,17,0,0,0,0,1
Luke Thomas,Leicester,28,DEF,0,1,2,3,0,20,1,0,0,0,0
Pablo Sarabia,Wolves,27,MID,1,0,3,3,0,9,0,0,0,0,3
Mateus Cardoso Lemos Martins,Leicester,27,MID,1,0,0,0,0,15,0,0,0,0,1
Fábio Freitas Gouveia Carvalho,Liverpool,27,MID,2,1,0,0,0,3,0,0,0,0,0
Flynn Downes,West Ham,27,MID,0,0,1,2,0,14,0,0,0,0,0
Moussa Djenepo,Southampton,27,MID,0,2,0,1,0,14,0,0,0,0,0
Yves Bissouma,Spurs,27,MID,0,0,1,6,0,20,0,0,0,0,0
Facundo Buonanotte,Brighton,26,MID,1,1,1,2,0,12,0,0,0,0,2
Jakub Kiwior,Arsenal,26,DEF,1,0,2,0,0,6,0,0,0,0,1
Sam Surridge,Nott'm Forest,26,FWD,1,0,0,2,0,5,0,0,0,0,3
Noni Madueke,Chelsea,26,MID,1,0,0,0,0,13,0,0,0,0,2
Felipe Augusto de Almeida Monteiro,Nott'm Forest,25,DEF,0,1,1,4,0,32,0,0,0,0,3
Pierre-Emerick Aubameyang,Chelsea,25,FWD,1,0,1,1,0,8,0,0,0,0,3
Marcel Sabitzer,Man Utd,25,MID,0,1,5,1,0,7,0,0,0,0,0
Maximilian Wöber,Leeds,25,DEF,0,0,2,3,0,23,0,0,0,0,2
James Garner,Everton,25,MID,0,1,2,3,0,13,0,0,0,0,0
Moussa Niakhaté,Nott'm Forest,25,DEF,0,0,2,1,0,22,0,0,0,0,0
Mykhailo Mudryk,Chelsea,25,MID,0,2,0,1,0,10,0,0,0,0,0
Edouard Mendy,Chelsea,24,GK,0,0,1,1,0,14,0,0,0,25,0
Wout Weghorst,Man Utd,24,FWD,0,1,4,1,0,11,0,0,0,0,0
Tariq Lamptey,Brighton,23,DEF,0,0,1,1,0,7,0,0,0,0,0
Stefan Ortega Moreno,Man City,23,GK,0,0,2,0,0,1,0,0,0,14,5
Luka Milivojevic,Crystal Palace,23,MID,0,0,2,2,0,7,0,0,0,0,0
Albert Sambi Lokonga,Crystal Palace,23,MID,0,0,2,2,0,8,0,0,0,0,0
Anthony Elanga,Man Utd,23,MID,0,1,2,0,0,2,0,0,0,0,0
Samuel Edozie,Southampton,23,MID,0,0,1,0,0,9,0,0,0,0,0
Stefan Bajcetic,Liverpool,22,MID,1,0,3,2,0,4,0,0,0,0,0
Lewis O'Brien,Nott'm Forest,22,MID,1,0,1,2,0,14,0,0,0,0,0
Armando Broja,Chelsea,21,FWD,1,1,1,0,0,5,0,0,0,0,0
Billy Gilmour,Brighton,21,MID,0,1,2,1,0,8,0,0,0,0,0
Rob Holding,Arsenal,21,DEF,1,0,0,0,0,13,0,0,0,0,0
João Victor Gomes da Silva,Wolves,21,MID,1,0,2,5,0,18,0,0,0,0,2
Sergio Gómez,Man City,21,DEF,0,1,1,0,0,6,0,0,0,0,1
Ricardo Barbosa Pereira,Leicester,20,DEF,1,1,0,2,0,11,0,0,0,0,2
Cristiano Ronaldo dos Santos Aveiro,Man Utd,20,FWD,1,0,3,2,0,8,0,0,0,0,3
Jonny Evans,Leicester,20,DEF,0,0,2,1,0,28,0,0,0,0,0
Steve Cook,Nott'm Forest,20,DEF,0,0,2,4,0,21,0,0,0,0,0
Joe Gelhardt,Leeds,20,FWD,0,2,0,1,0,3,0,0,0,0,0
Harry Souttar,Leicester,20,DEF,0,1,1,2,0,19,1,0,0,0,0
Alex Oxlade-Chamberlain,Liverpool,20,MID,1,0,0,0,0,7,0,0,0,0,2
Bertrand Traoré,Aston Villa,20,MID,2,0,1,1,0,1,0,0,0,0,1
Ibrahima Diallo,Southampton,19,MID,0,0,0,4,0,19,0,0,0,0,0
Cole Palmer,Man City,19,MID,0,1,1,1,0,4,0,0,0,0,0
Ayoze Pérez,Leicester,19,MID,0,2,1,0,0,5,0,0,0,0,0
Lewis Hall,Chelsea,19,MID,0,0,1,1,0,11,0,0,0,0,3
Tom Davies,Everton,19,MID,0,0,1,3,0,9,0,0,0,0,0
Ben Godfrey,Everton,18,DEF,0,1,1,2,0,18,0,0,0,0,0
Emile Smith Rowe,Arsenal,18,MID,0,2,0,0,0,5,0,0,0,0,0
Antoine Semenyo,Bournemouth,18,FWD,1,0,0,0,0,6,0,0,0,0,1
N'Golo Kanté,Chelsea,18,MID,0,1,2,1,0,7,0,0,0,0,1
Carney Chukwuemeka,Chelsea,18,MID,0,0,1,0,0,7,0,0,0,0,0
Lucas Rodrigues Moura da Silva,Spurs,17,MID,1,0,0,0,1,5,0,0,0,0,0
Manuel Lanzini,West Ham,17,MID,1,0,0,0,0,5,0,0,0,0,1
Ellis Simms,Everton,17,FWD,1,0,0,0,0,4,0,0,0,0,0
Mason Holgate,Everton,16,DEF,0,0,2,1,1,9,0,0,0,0,2
Victor Kristiansen,Leicester,16,DEF,0,1,0,2,0,21,0,0,0,0,0
Çaglar Söyüncü,Leicester,16,DEF,1,0,0,2,0,13,0,0,0,0,3
Jeremy Sarmiento Morante,Brighton,16,MID,0,2,1,1,0,2,0,0,0,0,0
Diego Llorente,Leeds,16,DEF,0,0,1,1,0,12,0,0,0,0,2
Adam Forshaw,Leeds,16,MID,0,0,0,0,0,13,0,0,0,0,0
Jonjo Shelvey,Nott'm Forest,16,MID,0,0,1,2,0,11,0,0,0,0,0
Georginio Rutter,Leeds,15,FWD,0,1,0,0,0,9,0,0,0,0,0
Arnaut Danjuma,Spurs,15,MID,1,0,0,0,0,5,0,0,0,0,0
Sasa Lukic,Fulham,15,MID,0,0,0,1,0,10,0,0,0,0,0
Saman Ghoddos,Brentford,15,MID,0,0,0,0,0,5,0,0,0,0,0
Paul Onuachu,Southampton,14,FWD,0,0,1,0,0,7,0,0,0,0,0
Jack Colback,Nott'm Forest,14,MID,0,0,0,0,0,11,0,0,0,0,0
Kalvin Phillips,Man City,14,MID,0,0,1,1,0,3,0,0,0,0,0
Keane Lewis-Potter,Brentford,14,MID,0,1,0,0,0,4,0,0,0,0,0
Maxwel Cornet,West Ham,14,MID,0,0,0,0,0,5,0,0,0,0,0
Hamed Traorè,Bournemouth,14,MID,0,0,2,0,0,8,0,0,0,0,0
Boubacar Traoré,Wolves,14,MID,0,1,0,2,0,9,0,0,0,0,0
Pape Matar Sarr,Spurs,14,MID,0,1,0,1,0,11,0,0,0,0,0
Calum Chambers,Aston Villa,13,DEF,0,0,0,2,0,4,0,0,0,0,0
Chris Richards,Crystal Palace,13,DEF,0,0,1,0,0,11,0,0,0,0,0
Marc Albrighton,Leicester,13,MID,1,0,0,0,0,3,0,0,0,0,0
Denis Zakaria,Chelsea,13,MID,0,0,2,0,0,5,0,0,0,0,0
Ryan Fredericks,Bournemouth,12,DEF,0,0,0,1,0,11,0,0,0,0,0
Mateusz Klich,Leeds,12,MID,0,0,0,2,0,5,0,0,0,0,0
André Ayew,Nott'm Forest,11,MID,0,0,0,1,0,10,0,1,0,0,0
Jhon Durán,Aston Villa,11,FWD,0,0,0,1,0,4,0,0,0,0,0
Martin Dubravka,Newcastle,11,GK,0,0,1,0,0,1,0,0,0,10,1
Ryan Fraser,Newcastle,11,MID,0,0,1,1,0,3,0,0,0,0,0
Enock Mwepu,Brighton,11,MID,0,1,0,0,0,4,0,0,0,0,0
Naby Keita,Liverpool,10,MID,0,0,1,1,0,4,0,0,0,0,0
Robin Olsen,Aston Villa,10,GK,0,0,1,0,0,8,0,0,0,11,1
Cédric Alves Soares,Fulham,10,DEF,0,0,0,0,0,3,0,0,0,0,0
Asmir Begović,Everton,9,GK,0,0,1,0,0,0,0,0,0,4,2
Bryan Gil Salvatierra,Spurs,9,MID,0,1,1,1,0,1,0,0,0,0,0
Ben Pearson,Bournemouth,9,MID,0,0,1,1,0,10,0,0,0,0,0
Donny van de Beek,Man Utd,8,MID,0,0,0,0,0,3,0,0,0,0,0
Alex McCarthy,Southampton,8,GK,0,0,0,0,0,17,0,0,0,14,0
James Tomkins,Crystal Palace,8,DEF,1,0,0,1,1,10,0,0,0,0,1
Wayne Hennessey,Nott'm Forest,8,GK,0,0,0,0,0,5,0,0,0,10,0
Matt Ritchie,Newcastle,7,DEF,0,0,0,0,0,0,0,0,0,0,0
Marek Rodák,Fulham,7,GK,0,0,1,0,0,2,0,0,0,2,0
Kevin Mbabu,Fulham,7,DEF,0,1,0,1,0,7,0,0,0,0,0
Salomón Rondón,Everton,7,FWD,0,0,0,0,0,2,0,0,0,0,0
Naouirou Ahamada,Crystal Palace,7,MID,0,0,0,1,0,2,0,0,0,0,0
Illia Zabarnyi,Bournemouth,7,DEF,0,0,0,0,0,5,0,0,0,0,0
Alphonse Areola,West Ham,7,GK,0,0,0,0,0,7,0,0,0,9,0
Joel Robles,Leeds,7,GK,0,0,0,1,0,11,0,0,0,16,0
Jay Stansfield,Fulham,7,FWD,0,1,0,0,0,2,0,0,0,0,0
Cameron Archer,Aston Villa,6,FWD,0,0,0,0,0,1,0,0,0,0,0
Jan Paul van Hecke,Brighton,6,DEF,0,0,0,2,0,7,0,0,0,0,0
Jairo Riedewald,Crystal Palace,6,MID,0,0,0,0,0,0,0,0,0,0,0
Mohamed Elneny,Arsenal,6,MID,0,0,0,0,0,2,0,0,0,0,0
Jack Stacey,Bournemouth,6,DEF,0,0,0,2,0,10,0,0,0,0,0
Daniel Bentley,Wolves,6,GK,0,0,0,0,0,3,0,0,0,11,0
Siriki Dembélé,Bournemouth,6,MID,0,0,0,0,0,2,0,0,0,0,0
Gustavo Henrique Furtado Scarpa,Nott'm Forest,5,MID,0,0,0,1,0,1,0,0,0,0,0
David Brooks,Bournemouth,5,MID,0,0,0,1,0,4,0,0,0,0,0
Joseph Hodge,Wolves,5,MID,0,0,0,1,0,5,0,0,0,0,0
Chem Campbell,Wolves,5,MID,0,0,0,0,0,2,0,0,0,0,0
Sergi Canós Tenés,Brentford,5,DEF,0,0,0,0,0,2,0,0,0,0,0
Javier Manquillo Gaitán,Newcastle,4,DEF,0,0,0,0,0,1,0,0,0,0,0
Japhet Tanganga,Spurs,4,DEF,0,0,0,0,0,5,0,0,0,0,0
Diego Carlos Santos Silva,Aston Villa,4,DEF,0,0,0,0,0,3,0,0,0,0,0
Djed Spence,Spurs,4,DEF,0,0,0,0,0,0,0,0,0,0,0
Halil Dervişoğlu,Brentford,4,FWD,0,1,0,0,0,0,0,0,0,0,0
James Bree,Southampton,4,DEF,0,0,0,1,0,12,0,0,0,0,0
James McArthur,Crystal Palace,4,MID,0,0,0,0,0,0,0,0,0,0,0
Mads Bech Sørensen,Brentford,4,DEF,0,0,0,0,0,0,0,0,0,0,0
Juan Larios López,Southampton,4,DEF,0,0,0,0,0,2,0,0,0,0,0
Facundo Pellistri Rebollo,Man Utd,4,MID,0,0,0,0,0,1,0,0,0,0,0
Shane Duffy,Fulham,4,DEF,0,0,0,0,0,4,0,0,0,0,0
Junior Stanislas,Bournemouth,4,MID,0,0,0,0,0,1,0,0,0,0,0
David Datro Fofana,Chelsea,3,FWD,0,0,0,0,0,1,0,0,0,0,0
Jamaal Lascelles,Newcastle,3,DEF,0,0,0,4,0,5,0,0,0,0,0
Nathaniel Phillips,Liverpool,3,DEF,0,0,0,0,0,1,0,0,0,0,0
Mateo Joseph Fernández,Leeds,3,FWD,0,0,0,0,0,0,0,0,0,0,0
Divin Mubama,West Ham,3,FWD,0,0,0,0,0,0,0,0,0,0,0
Joseph Whitworth,Crystal Palace,3,GK,0,0,0,0,0,5,0,0,0,5,0
Malcolm Ebiowei,Crystal Palace,3,MID,0,0,0,0,0,1,0,0,0,0,0
Yasin Ayari,Brighton,3,MID,0,0,0,0,0,2,0,0,0,0,0
Luke Harris,Fulham,3,MID,0,0,0,0,0,1,0,0,0,0,0
Jamal Lewis,Newcastle,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Ludwig Augustinsson,Aston Villa,2,DEF,0,0,0,1,0,0,0,0,0,0,0
Josh Onomah,Fulham,2,MID,0,0,0,0,0,2,0,0,0,0,0
Rúben Nascimento Vinagre,Everton,2,DEF,0,0,0,0,0,0,0,0,0,0,0
Morgan Sanson,Aston Villa,2,MID,0,0,0,0,0,1,0,0,0,0,0
Caoimhin Kelleher,Liverpool,2,GK,0,0,0,0,0,4,0,0,0,6,0
Thomas Cannon,Everton,2,FWD,0,0,0,0,0,1,0,0,0,0,0
Dele Alli,Everton,2,MID,0,0,0,0,0,1,0,0,0,0,0
Giulian Biancone,Nott'm Forest,2,DEF,0,0,0,0,0,1,0,0,0,0,0
Jamal Lowe,Bournemouth,2,MID,0,0,0,0,0,0,0,0,0,0,0
Tino Livramento,Southampton,2,DEF,0,0,0,0,0,0,0,0,0,0,0
Dominic Ballard,Southampton,2,FWD,0,0,0,0,0,0,0,0,0,0,0
Ben Doak,Liverpool,2,MID,0,0,0,0,0,1,0,0,0,0,0
Oriol Romeu Vidal,Southampton,2,MID,0,0,0,0,0,4,0,0,0,0,0
Layvin Kurzawa,Fulham,2,DEF,0,0,0,1,0,4,0,0,0,0,0
Harvey White,Spurs,1,MID,0,0,0,0,0,0,0,0,0,0,0
Cody Drameh,Leeds,1,DEF,0,0,0,0,0,3,0,0,0,0,0
Cameron Peupion,Brighton,1,MID,0,0,0,0,0,2,0,0,0,0,0
Connor Ronan,Wolves,1,MID,0,0,0,0,0,0,0,0,0,0,0
Odeluga Offiah,Brighton,1,DEF,0,0,0,0,0,3,0,0,0,0,0
Lewis Miley,Newcastle,1,MID,0,0,0,0,0,0,0,0,0,0,0
Omari Hutchinson,Chelsea,1,MID,0,0,0,0,0,0,0,0,0,0,0
Máximo Perrone,Man City,1,MID,0,0,0,0,0,1,0,0,0,0,0
Jack Hinshelwood,Brighton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Shea Charles,Man City,1,MID,0,0,0,0,0,1,0,0,0,0,0
George Abbott,Spurs,1,MID,0,0,0,0,0,0,0,0,0,0,0
Samuel Amo-Ameyaw,Southampton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Carlos Ribeiro Dias,Nott'm Forest,1,MID,0,0,0,0,0,0,0,0,0,0,0
Sasa Kalajdzic,Wolves,1,FWD,0,0,0,0,0,0,0,0,0,0,0
Nathan Redmond,Southampton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Darko Gyabi,Leeds,1,MID,0,0,0,0,0,0,0,0,0,0,0
Andrew Moran,Brighton,1,MID,0,0,0,0,0,1,0,0,0,0,0
Owen Bevan,Bournemouth,1,DEF,0,0,0,0,0,1,0,0,0,0,0
Conor Coventry,West Ham,1,MID,0,0,0,0,0,0,0,0,0,0,0
Nathaniel Chalobah,Fulham,1,MID,0,0,0,0,1,4,0,0,0,0,0
Kamari Doyle,Southampton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Matthew Craig,Spurs,1,MID,0,0,0,0,0,0,0,0,0,0,0
Alex Mighten,Nott'm Forest,1,MID,0,0,0,0,0,0,0,0,0,0,0
David Ozoh,Crystal Palace,1,MID,0,0,0,0,0,0,0,0,0,0,0
Emil Krafth,Newcastle,1,DEF,0,0,0,0,0,0,0,0,0,0,0
Dexter Lembikisa,Wolves,1,DEF,0,0,0,0,0,1,0,0,0,0,0
Emiliano Marcondes,Bournemouth,1,MID,0,0,0,0,0,1,0,0,0,0,0
Tyrese Francois,Fulham,1,MID,0,0,0,0,0,0,0,0,0,0,0
Kobbie Mainoo,Man Utd,1,MID,0,0,0,0,0,0,0,0,0,0,0
Marcus Oliveira Alencar,Arsenal,1,MID,0,0,0,0,0,0,0,0,0,0,0
Lewis Brunt,Leicester,1,DEF,0,0,0,0,0,1,0,0,0,0,0
Bobby Clark,Liverpool,1,MID,0,0,0,0,0,0,0,0,0,0,0
Mislav Orsic,Southampton,1,MID,0,0,0,0,0,0,0,0,0,0,0
Ethan Nwaneri,Arsenal,1,MID,0,0,0,0,0,0,0,0,0,0,0
Will Smallbone,Southampton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Zidane Iqbal,Man Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Yerson Mosquera Valdelamar,Wolves,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alfie Devine,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Romaine Mundle,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Scott Carson,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Diogo Pinheiro Monteiro,Leeds,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Alfie Gilchrist,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Adrián San Miguel del Castillo,Liverpool,0,GK,0,0,0,0,0,0,0,0,0,0,0
Zack Steffen,Man City,0,GK,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Muniz Carvalho,Fulham,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ross Barkley,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex Telles,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Yan Valery,Southampton,0,DEF,0,0,0,0,0,2,0,0,0,0,0
Ryan Bertrand,Leicester,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Willy Caballero,Southampton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Alex Smithies,Leicester,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sean McAllister,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Alex Robertson,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Dale Taylor,Nott'm Forest,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ryan Finnigan,Southampton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sammy Braybrooke,Leicester,0,MID,0,0,0,0,0,0,0,0,0,0,0
Xande Nascimento da Costa Silva,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Dane Scarlett,Spurs,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Yegor Yarmolyuk,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Daniel Adu-Adjei,Bournemouth,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Yago de Santiago Alonso,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Ryan Trevitt,Brentford,0,MID,0,0,0,0,0,0,0,0,0,0,0
Darren Randolph,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0
Claudio Gomes,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tommi O'Reilly,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Sebastian Revan,Aston Villa,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Thomas Strakosha,Brentford,0,GK,0,0,0,0,0,0,0,0,0,0,0
Anwar El Ghazi,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tayo Adaramola,Crystal Palace,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Terence Kongolo,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Archie Gray,Leeds,0,MID,0,0,0,0,0,0,0,0,0,0,0
Armstrong Oko-Flex,West Ham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Terry Ablade,Fulham,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Callum Hudson-Odoi,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Brice Samba,Nott'm Forest,0,GK,0,0,0,0,0,0,0,0,0,0,0
Arthur Henrique Ramos de Oliveira Melo,Liverpool,0,MID,0,0,0,0,0,0,0,0,0,0,0
Brandon Williams,Man Utd,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Brandon Austin,Spurs,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tim Iroegbunam,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Calvin Ramsay,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Tyler Roberts,Leeds,0,MID,0,0,0,0,0,0,0,0,0,0,0
Arthur Masuaku,West Ham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Braian Ojeda Rodríguez,Nott'm Forest,0,MID,0,0,0,0,0,0,0,0,0,0,0
Timo Werner,Chelsea,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Troy Parrott,Spurs,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Tristan Crama,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Bashir Humphreys,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Travis Patterson,Aston Villa,0,MID,0,0,0,0,0,0,0,0,0,0,0
Tom Heaton,Man Utd,0,GK,0,0,0,0,0,0,0,0,0,0,0
Tom McGill,Brighton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Ben Greenwood,Bournemouth,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Anthony Knockaert,Fulham,0,MID,0,0,0,0,0,0,0,0,0,0,0
Viljami Sinisalo,Aston Villa,0,GK,0,0,0,0,0,0,0,0,0,0,0
Sepp van den Berg,Liverpool,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Sonny Perkins,Leeds,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Ciaran Clark,Newcastle,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Allan Marques Loureiro,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Christian Saydee,Bournemouth,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Sergio Reguilón,Spurs,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Christian Benteke,Crystal Palace,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Will Dennis,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0
Shola Shoretire,Man Utd,0,FWD,0,0,0,0,0,0,0,0,0,0,0
Sil Swinkels,Aston Villa,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Ben Knight,Man City,0,MID,0,0,0,0,0,0,0,0,0,0,0
Amad Diallo,Man Utd,0,MID,0,0,0,0,0,0,0,0,0,0,0
Amario Cozier-Duberry,Arsenal,0,MID,0,0,0,0,0,0,0,0,0,0,0
Stanley Mills,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Andy Lonergan,Everton,0,GK,0,0,0,0,0,0,0,0,0,0,0
Charlie Robinson,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Charlie Goode,Brentford,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Stefan Parkes,Fulham,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Steven Alzate,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Steven Bergwijn,Spurs,0,MID,0,0,0,0,0,0,0,0,0,0,0
Andrey Nascimento dos Santos,Chelsea,0,MID,0,0,0,0,0,0,0,0,0,0,0
Wanya Marçal-Madivadua,Leicester,0,MID,0,0,0,0,0,0,0,0,0,0,0
Andros Townsend,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Stuart Dallas,Leeds,0,DEF,0,0,0,0,0,0,0,0,0,0,0
Cameron Plain,Bournemouth,0,GK,0,0,0,0,0,0,0,0,0,0,0
André Tavares Gomes,Everton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Taylor Richards,Brighton,0,MID,0,0,0,0,0,0,0,0,0,0,0
Krisztián Hegyi,West Ham,0,GK,0,0,0,0,0,0,0,0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,0,DEF,0,0,0,0,0,0,0,0,0,0,0
